# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov 20 13:33:40 2019
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%CANDIDATE%'
# CONSTRAINT:  and koi_prad_str < 25
# CONSTRAINT:  and koi_gmag < 14)
# CONSTRAINT:  order by koi_insol desc, koi_disposition desc
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_vet_stat:   Vetting Status
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
# COLUMN koi_gmag:       g'-band [mag]
# COLUMN koi_jmag:       J-band [mag]
# COLUMN koi_kmag:       K-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag,koi_gmag,koi_jmag,koi_kmag
12257999,K02577.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,18.555815650,8.2760000e-05,-8.2760000e-05,132.0710500,3.830000e-03,-3.830000e-03,0.0730,0.3680,-0.0730,5.37200,0.11500,-0.11500,5.6590e+02,1.950e+01,-1.950e+01,20.83,3.510e+00,-7.620e+00,1793.0,,,2442.24,1705.42,-1750.19,33.20,1,q1_q17_dr25_tce,5988.00,335.00,-503.00,2.982,0.273,-0.117,8.8410,1.4920,-3.2320,2.7340,0.2120,-0.5930,291.287720,50.909149,13.506,13.723,12.594,12.367
9117416,K03425.02,,CANDIDATE,Done,CANDIDATE,0.9530,0,0,0,0,3.157220860,1.9470000e-05,-1.9470000e-05,131.6991500,4.800000e-03,-4.800000e-03,0.0010,0.4550,-0.0010,3.76200,0.14300,-0.14300,4.9700e+01,3.200e+00,-3.200e+00,1.41,3.300e-01,-5.700e-01,1791.0,,,2436.47,1766.22,-1678.55,17.40,2,q1_q17_dr25_tce,6120.00,195.00,-217.00,3.934,0.398,-0.133,2.0000,0.4670,-0.8010,1.2510,0.1900,-0.2330,300.316190,45.495380,13.266,13.985,11.897,11.514
4147444,K03880.01,,CANDIDATE,Done,CANDIDATE,0.0000,0,0,0,0,1.803697292,4.0020000e-06,-4.0020000e-06,131.5136500,1.850000e-03,-1.850000e-03,0.4050,0.0670,-0.4050,1.59220,0.05010,-0.05010,6.9700e+01,3.300e+00,-3.300e+00,1.00,3.000e-01,-1.700e-01,1783.0,,,2385.75,2161.97,-943.67,25.80,1,q1_q17_dr25_tce,6438.00,181.00,-227.00,4.330,0.108,-0.201,1.1660,0.3570,-0.1920,1.0540,0.1930,-0.1130,288.867370,39.264961,10.762,11.082,9.792,9.549
9697131,K02706.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,3.097568970,3.1690000e-05,-3.1690000e-05,131.5588900,8.740000e-03,-8.740000e-03,0.4080,0.0480,-0.4080,4.58800,0.22400,-0.22400,8.3300e+01,6.700e+00,-6.700e+00,1.75,7.000e-02,-8.000e-02,1782.0,,,2380.18,329.14,-330.55,14.60,1,q1_q17_dr25_tce,6329.00,82.00,-76.00,4.026,0.016,-0.018,1.8850,0.0750,-0.0930,1.3740,0.0760,-0.1310,285.077670,46.419601,10.268,10.497,9.381,9.109
11013201,K00972.01,,CANDIDATE,Done,CANDIDATE,0.6320,0,0,0,0,13.118962443,6.0390000e-06,-6.0390000e-06,261.5394340,3.290000e-04,-3.290000e-04,0.0420,0.2710,-0.0420,4.30450,0.01220,-0.01220,3.7220e+02,1.500e+00,-1.500e+00,8.25,4.500e-01,-2.500e+00,1768.0,,,2310.43,419.83,-1290.11,267.40,1,q1_q17_dr25_tce,7221.00,114.00,-171.00,3.488,0.272,-0.048,4.2400,0.2270,-1.2840,2.0180,0.0290,-0.2480,282.000310,48.542221,9.275,9.265,8.816,8.736
8233326,K04834.01,,CANDIDATE,Done,CANDIDATE,0.8640,0,0,0,0,3.740991440,7.2230000e-05,-7.2230000e-05,132.2112000,1.670000e-02,-1.670000e-02,0.2220,0.2340,-0.2220,5.42800,0.50600,-0.50600,3.4300e+01,3.400e+00,-3.400e+00,1.85,3.300e-01,-6.600e-01,1733.0,,,2129.07,1171.02,-1365.70,12.30,1,q1_q17_dr25_tce,5110.00,142.00,-177.00,3.611,0.247,-0.152,3.2310,0.5770,-1.1550,1.5540,0.1640,-0.4920,291.794650,44.193531,13.096,13.876,11.540,10.958
10290021,K07305.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,3.729209720,9.0680000e-05,-9.0680000e-05,131.9326000,2.100000e-02,-2.100000e-02,0.5232,0.0133,-0.4559,5.01200,0.57200,-0.57200,1.4400e+01,1.900e+00,-1.900e+00,0.80,3.000e-02,-2.000e-02,1713.0,,,2035.92,199.72,-204.19,9.60,1,q1_q17_dr24_tce,6215.00,56.00,-56.00,3.955,0.014,-0.014,2.0500,0.0600,-0.0700,1.3700,0.1300,-0.1100,297.471620,47.399940,9.976,10.301,8.948,8.682
7746958,K02324.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,1.204686597,4.4450000e-06,-4.4450000e-06,131.9055600,3.230000e-03,-3.230000e-03,0.3280,0.1360,-0.3280,0.82300,0.16800,-0.16800,2.3320e+02,3.290e+01,-3.290e+01,1.55,0.000e+00,0.000e+00,1711.0,,,2026.81,0.00,0.00,10.80,1,q1_q17_dr25_tce,5780.00,,,4.438,,,1.0000,,,1.0000,,,289.677860,43.458134,11.671,12.544,15.576,14.532
1718958,K04053.01,,CANDIDATE,Done,CANDIDATE,0.9850,0,0,0,0,1.419758310,1.2290000e-05,-1.2290000e-05,132.9200000,6.920000e-03,-6.920000e-03,0.6440,0.3410,-0.4400,1.42900,0.23900,-0.23900,6.0900e+01,8.800e+00,-8.800e+00,0.85,1.300e-01,-8.000e-02,1700.0,,,1968.38,836.24,-503.00,8.10,1,q1_q17_dr25_tce,5925.00,107.00,-119.00,4.394,0.084,-0.116,1.0350,0.1570,-0.1050,0.9680,0.0670,-0.0670,290.919340,37.287170,12.801,13.171,11.777,11.436
6058816,K03500.02,,CANDIDATE,Done,CANDIDATE,0.9790,0,0,0,0,4.748266900,6.0060000e-05,-6.0060000e-05,135.8003000,1.080000e-02,-1.080000e-02,0.6730,0.2920,-0.4490,4.94700,0.29900,-0.29900,3.5600e+01,3.400e+00,-3.400e+00,1.57,2.100e-01,-5.500e-01,1690.0,,,1927.62,706.15,-1146.93,12.10,2,q1_q17_dr25_tce,6056.00,81.00,-81.00,3.797,0.285,-0.095,2.4810,0.3430,-0.8590,1.4080,0.1510,-0.2260,296.354610,41.335560,13.214,13.624,12.161,11.826
9943009,K07258.01,,CANDIDATE,Done,CANDIDATE,0.9340,0,0,0,0,2.437643800,1.8000000e-05,-1.8000000e-05,132.1228000,6.700000e-03,-6.700000e-03,0.1120,0.3350,-0.1120,1.58700,0.16400,-0.16400,2.7100e+01,3.700e+00,-3.700e+00,0.79,1.400e-01,-1.600e-01,1686.0,,,1909.13,858.44,-781.22,8.80,1,q1_q17_dr25_tce,5927.00,79.00,-79.00,4.117,0.182,-0.098,1.5300,0.2640,-0.3220,1.1180,0.1090,-0.0890,287.768950,46.831940,12.660,13.062,11.603,11.299
7733731,K04022.01,,CANDIDATE,Done,CANDIDATE,0.9990,0,0,0,0,4.858194290,2.6790000e-05,-2.6790000e-05,135.1450300,4.920000e-03,-4.920000e-03,0.0860,0.3500,-0.0860,5.35600,0.14500,-0.14500,7.6300e+01,3.500e+00,-3.500e+00,2.04,3.400e-01,-7.400e-01,1685.0,,,1904.91,1018.11,-1214.17,25.20,1,q1_q17_dr25_tce,6109.00,182.00,-164.00,3.780,0.315,-0.105,2.3260,0.3910,-0.8470,1.1880,0.1990,-0.2430,283.128540,43.456860,13.269,13.664,12.223,11.888
10670112,K07360.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,4.095358500,7.1790000e-05,-7.1790000e-05,135.7884000,1.690000e-02,-1.690000e-02,1.0194,0.0032,-0.0264,44.35000,2.10000,-2.10000,2.2680e+02,1.380e+01,-1.380e+01,7.76,3.620e+00,-2.150e+00,1680.0,,,1884.15,2594.63,-1035.86,60.20,1,q1_q17_dr24_tce,6839.00,172.00,-253.00,4.094,0.202,-0.202,1.7000,0.7940,-0.4700,1.3130,0.2580,-0.2580,293.669280,47.906689,13.543,13.767,12.533,12.267
5769810,K04913.01,,CANDIDATE,Done,CANDIDATE,0.7980,0,0,0,0,6.787881130,8.1530000e-05,-8.1530000e-05,136.3345000,9.860000e-03,-9.860000e-03,0.0220,0.4450,-0.0220,2.26000,0.35100,-0.35100,7.3100e+01,1.130e+01,-1.130e+01,2.44,3.900e-01,-9.200e-01,1679.0,,,1875.92,938.81,-1231.23,7.80,2,q1_q17_dr25_tce,6537.00,176.00,-195.00,3.760,0.285,-0.095,2.8290,0.4570,-1.0670,1.6770,0.1920,-0.3570,283.678800,41.096882,13.360,13.651,12.404,12.126
6451368,K07780.01,,CANDIDATE,Done,CANDIDATE,0.9930,0,0,0,0,5.336057400,1.4230000e-04,-1.4230000e-04,132.6050000,2.030000e-02,-2.030000e-02,0.0060,0.4620,-0.0060,3.87700,0.73700,-0.73700,5.4700e+01,9.900e+00,-9.900e+00,1.52,3.100e-01,-4.700e-01,1667.0,,,1823.90,1091.05,-1051.66,7.00,1,q1_q17_dr25_tce,6742.00,163.00,-204.00,3.925,0.273,-0.117,2.0320,0.4170,-0.6260,1.2670,0.2030,-0.2030,294.484040,41.869171,12.691,12.891,11.838,11.619
5794570,K02675.02,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,1.116127169,3.2610000e-06,-3.2610000e-06,131.8498200,2.370000e-03,-2.370000e-03,0.6480,0.2990,-0.4480,1.32350,0.07270,-0.07270,1.0920e+02,6.700e+00,-6.700e+00,1.00,1.400e-01,-5.000e-02,1659.0,,,1797.63,712.87,-312.68,19.20,2,q1_q17_dr25_tce,5721.00,103.00,-126.00,4.517,0.028,-0.112,0.9050,0.1270,-0.0450,0.9830,0.0560,-0.0700,292.971250,41.035770,12.430,12.879,11.323,10.907
9340411,K07162.01,,CANDIDATE,Done,CANDIDATE,0.9790,0,0,0,0,5.158131700,1.1110000e-04,-1.1110000e-04,131.7314000,2.100000e-02,-2.100000e-02,0.0320,0.4250,-0.0320,7.77300,0.57300,-0.57300,3.7900e+01,3.500e+00,-3.500e+00,2.02,4.000e-01,-5.000e-01,1642.0,,,1720.62,983.70,-840.06,13.00,1,q1_q17_dr25_tce,5155.00,116.00,-142.00,3.511,0.192,-0.157,3.3550,0.6680,-0.8170,1.3310,0.1470,-0.3430,291.052700,45.835129,13.031,13.756,11.614,11.004
5898983,K03422.01,,CANDIDATE,Done,CANDIDATE,0.3650,0,0,0,0,40.145475700,8.9740000e-04,-8.9740000e-04,133.7186000,3.070000e-02,-3.070000e-02,0.4910,0.4510,-0.2860,5.20000,3.90000,-3.90000,3.1080e+02,6.710e+01,-6.710e+01,13.01,1.980e+00,-5.940e+00,1640.0,,,1708.38,1122.50,-1423.71,5.20,1,q1_q17_dr25_tce,7852.00,447.00,-1044.00,3.159,0.368,-0.092,7.1620,1.0910,-3.2730,2.6970,0.2960,-0.8300,297.714870,41.104279,13.201,13.641,12.053,11.666
12602999,K08082.01,,CANDIDATE,Done,CANDIDATE,0.9730,0,0,0,0,8.276602800,3.3070000e-04,-3.3070000e-04,131.7601000,1.170000e-02,-1.170000e-02,0.6380,0.0070,-0.4860,4.83400,0.83800,-0.83800,7.3100e+01,7.200e+00,-7.200e+00,2.48,4.400e-01,-8.700e-01,1623.0,,,1639.28,881.67,-1030.63,10.00,1,q1_q17_dr25_tce,6787.00,182.00,-202.00,3.762,0.285,-0.095,2.7530,0.4850,-0.9710,1.5960,0.2340,-0.3120,290.874110,51.685181,12.430,12.631,11.530,11.296
7103300,K06819.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,3.226232203,9.0050000e-06,-9.0050000e-06,134.4192400,2.310000e-03,-2.310000e-03,0.1450,0.4350,-0.1448,0.40220,0.09820,-0.09820,3.6300e+01,3.800e+00,-3.800e+00,1.01,5.400e-01,-2.200e-01,1620.0,,,1627.10,2541.56,-756.19,9.90,1,q1_q17_dr24_tce,6534.00,147.00,-195.00,4.203,0.163,-0.163,1.4370,0.7630,-0.3200,1.2050,0.2770,-0.1920,286.845340,42.676960,11.429,11.678,10.467,10.206
4739229,K06118.02,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,4.661859240,3.8040000e-05,-3.8040000e-05,133.5851400,7.030000e-03,-7.030000e-03,0.2695,0.1784,-0.2695,3.16400,0.21100,-0.21100,4.9300e+01,3.800e+00,-3.800e+00,1.16,7.300e-01,-2.400e-01,1610.0,,,1590.18,3136.08,-730.39,15.80,2,q1_q16_tce,7081.00,193.00,-276.00,4.160,0.129,-0.354,1.6190,1.0260,-0.3300,1.3870,0.3140,-0.2680,289.533360,39.836639,12.767,12.948,11.977,11.805
9457728,K04637.01,,CANDIDATE,Done,CANDIDATE,0.9850,0,0,0,0,4.379923450,4.5830000e-05,-4.5830000e-05,133.9912100,8.990000e-03,-8.990000e-03,0.7280,0.2240,-0.4970,4.94900,0.24000,-0.24000,1.5500e+01,1.300e+00,-1.300e+00,0.81,3.000e-02,-5.000e-02,1608.0,,,1579.65,198.86,-268.89,13.90,1,q1_q17_dr25_tce,6311.00,76.00,-76.00,3.993,0.016,-0.018,1.9180,0.0690,-0.1280,1.3240,0.0670,-0.1550,288.599670,46.031712,10.438,10.698,9.520,9.227
12154526,K02004.03,,CANDIDATE,Done,CANDIDATE,0.8730,0,0,0,0,1.721100570,1.6010000e-05,-1.6010000e-05,132.7606800,8.310000e-03,-8.310000e-03,0.7670,0.0330,-0.5440,1.92200,0.25800,-0.25800,2.9700e+01,4.200e+00,-4.200e+00,0.70,1.100e-01,-9.000e-02,1607.0,,,1575.20,698.44,-467.13,9.30,3,q1_q17_dr25_tce,5700.00,114.00,-114.00,4.327,0.103,-0.115,1.1760,0.1820,-0.1490,1.0710,0.0660,-0.0660,288.646270,50.788979,13.351,13.818,12.174,11.803
9579208,K03165.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,4.117544210,2.6260000e-05,-2.6260000e-05,132.7918900,5.370000e-03,-5.370000e-03,0.3120,0.1450,-0.3120,4.36200,0.13500,-0.13500,3.4300e+01,1.800e+00,-1.800e+00,1.02,7.000e-02,-4.000e-02,1581.0,,,1477.06,284.34,-177.38,22.10,1,q1_q17_dr25_tce,6263.00,81.00,-74.00,4.024,0.013,-0.013,1.7260,0.1110,-0.0680,1.1470,0.1560,-0.0780,287.637600,46.204411,10.335,10.602,9.445,9.191
4055765,K00100.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,9.966400400,1.2200000e-05,-1.2200000e-05,141.1532400,1.010000e-03,-1.010000e-03,0.9660,0.0120,-0.0080,5.01270,0.07020,-0.07020,1.6190e+03,1.940e+01,-1.940e+01,16.89,2.150e+00,-4.290e+00,1578.0,,,1466.10,534.35,-713.60,125.90,1,q1_q17_dr25_tce,6638.00,120.00,-133.00,3.664,0.195,-0.065,3.0790,0.3910,-0.7820,1.5950,0.1760,-0.1940,291.177920,39.199490,12.598,12.907,11.613,11.366
5596440,K00648.01,,CANDIDATE,Done,CANDIDATE,0.0000,0,0,0,0,10.474903320,6.5330000e-05,-6.5330000e-05,171.9990600,5.770000e-03,-5.770000e-03,0.9720,0.0800,-0.0970,33.79390,0.00000,0.00000,1.1702e+03,6.090e+01,-6.090e+01,15.45,2.050e+00,-6.160e+00,1567.0,,,1427.20,610.93,-970.15,150.50,1,q1_q17_dr25_tce,6526.00,177.00,-196.00,3.616,0.357,-0.084,3.2320,0.4290,-1.2880,1.5730,0.1990,-0.3700,282.720670,40.899181,13.220,13.534,12.207,11.929
8456679,K00102.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,1.735136190,2.8200000e-07,-2.8200000e-07,135.0600470,1.360000e-04,-1.360000e-04,0.0450,0.1920,-0.0450,2.27410,0.00554,-0.00554,9.5260e+02,2.300e+00,-2.300e+00,3.27,5.400e-01,-3.300e-01,1554.0,,,1372.87,628.45,-350.48,473.20,1,q1_q17_dr25_tce,5751.00,103.00,-114.00,4.391,0.080,-0.120,1.0710,0.1770,-0.1090,1.0280,0.0740,-0.0670,299.704740,44.435749,12.566,12.991,11.398,11.055
2301068,K06263.01,,CANDIDATE,Done,CANDIDATE,0.9940,0,0,0,0,8.609653520,7.0200000e-05,-7.0200000e-05,134.3882900,6.530000e-03,-6.530000e-03,0.2130,0.2450,-0.2130,2.21800,0.22500,-0.22500,6.3200e+01,7.900e+00,-7.900e+00,3.33,6.100e-01,-2.470e+00,1550.0,,,1365.41,838.61,-1285.19,9.90,1,q1_q17_dr25_tce,5418.00,191.00,-171.00,3.447,0.884,-0.156,4.2330,0.7850,-3.1390,1.8300,0.1600,-0.9070,291.027190,37.613911,12.765,13.438,11.321,10.794
5211199,K02158.01,,CANDIDATE,Done,CANDIDATE,0.9440,0,0,0,0,4.562040700,1.6240000e-05,-1.6240000e-05,132.6429500,3.080000e-03,-3.080000e-03,0.9250,0.0020,-0.6480,2.85210,0.07900,-0.07900,8.1600e+01,4.000e+00,-4.000e+00,2.82,5.300e-01,-9.800e-01,1533.0,,,1306.97,653.71,-780.17,22.80,1,q1_q17_dr25_tce,5343.00,85.00,-74.00,3.764,0.238,-0.102,2.5060,0.4680,-0.8700,1.3300,0.1460,-0.3410,297.651430,40.352551,13.052,13.648,11.780,11.279
7601665,K07842.01,,CANDIDATE,Done,CANDIDATE,0.9990,0,0,0,0,3.111415140,4.9700000e-05,-4.9700000e-05,132.4992000,1.290000e-02,-1.290000e-02,0.4600,0.4990,-0.2560,3.07400,0.52300,-0.52300,2.8400e+01,4.300e+00,-4.300e+00,0.70,2.200e-01,-1.200e-01,1530.0,,,1296.58,1164.25,-515.49,8.30,1,q1_q17_dr25_tce,6450.00,144.00,-208.00,4.297,0.108,-0.201,1.2730,0.4050,-0.2180,1.1690,0.1850,-0.1520,289.886660,43.233879,13.396,13.728,12.358,12.068
5769810,K04913.02,,CANDIDATE,Done,CANDIDATE,0.3010,0,0,0,0,8.973772210,7.6030000e-05,-7.6030000e-05,139.7397800,7.350000e-03,-7.350000e-03,0.2370,0.2180,-0.2370,2.13500,0.23800,-0.23800,1.0650e+02,1.370e+01,-1.370e+01,2.96,4.800e-01,-1.120e+00,1530.0,,,1294.96,648.06,-849.93,9.40,1,q1_q17_dr25_tce,6537.00,176.00,-195.00,3.760,0.285,-0.095,2.8290,0.4570,-1.0670,1.6770,0.1920,-0.3570,283.678800,41.096882,13.360,13.651,12.404,12.126
9289704,K02222.01,,CANDIDATE,Done,CANDIDATE,0.9870,0,0,0,0,34.135676000,2.1540000e-03,-2.1540000e-03,157.7959000,4.460000e-02,-4.460000e-02,0.0870,0.3660,-0.0870,9.12000,1.90000,-1.90000,6.2200e+02,1.030e+02,-1.030e+02,13.98,4.730e+00,-8.800e+00,1526.0,,,1281.86,1281.02,-1133.26,8.60,1,q1_q17_dr25_tce,7818.00,216.00,-325.00,3.365,0.704,-0.176,5.5550,1.8830,-3.4960,2.6070,0.1650,-0.9340,295.247340,45.757401,12.963,13.172,12.049,11.909
8628761,K04580.01,,CANDIDATE,Done,CANDIDATE,0.9930,0,0,0,0,6.304323540,5.5800000e-05,-5.5800000e-05,137.2968800,7.630000e-03,-7.630000e-03,0.6650,0.3070,-0.4400,2.50800,0.18800,-0.18800,4.0000e+01,4.300e+00,-4.300e+00,1.23,3.100e-01,-4.700e-01,1510.0,,,1229.72,1066.70,-861.28,10.70,1,q1_q17_dr25_tce,6728.00,299.00,-411.00,3.987,0.350,-0.150,1.8360,0.4640,-0.6960,1.1920,0.1820,-0.2230,293.373810,44.727982,13.010,13.215,11.760,11.426
7017274,K03209.02,,CANDIDATE,Done,CANDIDATE,0.5700,0,0,0,0,6.770676370,5.7340000e-05,-5.7340000e-05,133.3491400,6.950000e-03,-6.950000e-03,0.1270,0.3220,-0.1270,5.98200,0.18400,-0.18400,6.5800e+01,3.700e+00,-3.700e+00,1.90,4.100e-01,-6.100e-01,1499.0,,,1193.45,655.67,-674.75,19.60,2,q1_q17_dr25_tce,6337.00,76.00,-82.00,3.893,0.253,-0.136,2.3350,0.5030,-0.7550,1.5560,0.1670,-0.2720,285.923220,42.549850,11.915,12.125,11.020,10.745
7891294,K04699.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,3.077141950,4.1800000e-05,-4.1800000e-05,133.4849000,1.030000e-02,-1.030000e-02,0.9830,0.0090,-0.6830,3.57100,0.32000,-0.32000,3.4200e+01,4.000e+00,-4.000e+00,1.08,1.900e-01,-1.600e-01,1493.0,,,1175.00,543.10,-367.03,9.90,1,q1_q17_dr25_tce,6108.00,82.00,-92.00,4.251,0.125,-0.112,1.3360,0.2370,-0.1940,1.1620,0.0830,-0.0930,291.887970,43.649811,12.889,13.221,11.917,11.621
10352333,K03991.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,1.570592397,1.6030000e-06,-1.6030000e-06,131.5303770,8.120000e-04,-8.120000e-04,0.0310,0.4380,-0.0310,0.62300,0.04660,-0.04660,2.1440e+02,9.200e+00,-9.200e+00,1.37,1.400e-01,-1.500e-01,1480.0,,,1135.98,325.72,-284.90,29.70,1,q1_q17_dr25_tce,5519.00,83.00,-74.00,4.431,0.108,-0.072,0.9210,0.0930,-0.1020,0.8370,0.0630,-0.0370,296.503540,47.486919,13.140,13.647,11.901,11.409
7625138,K05406.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,5.719665370,5.1050000e-05,-5.1050000e-05,131.7814700,7.880000e-03,-7.880000e-03,0.1103,0.3589,-0.1103,3.93800,0.19500,-0.19500,1.9100e+01,1.800e+00,-1.800e+00,0.82,3.400e-01,-2.900e-01,1479.0,,,1131.75,1344.26,-715.95,11.30,1,q1_q16_tce,6356.00,151.00,-187.00,3.985,0.301,-0.212,1.8650,0.7670,-0.6650,1.2270,0.2990,-0.2200,296.659670,43.270290,11.331,11.652,10.348,10.060
7202957,K02687.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,1.716828304,9.4080000e-06,-9.4080000e-06,132.0320400,4.390000e-03,-4.390000e-03,0.7000,0.2760,-0.4750,2.06800,0.13200,-0.13200,5.9500e+01,5.000e+00,-5.000e+00,0.74,1.200e-01,-3.000e-02,1455.0,,,1056.84,452.51,-186.21,14.20,1,q1_q17_dr25_tce,5808.00,105.00,-128.00,4.522,0.030,-0.120,0.9020,0.1380,-0.0460,0.9870,0.0490,-0.0780,292.615110,42.764252,10.158,10.588,9.052,8.693
4996057,K07712.01,,CANDIDATE,Done,CANDIDATE,0.7940,0,0,0,0,4.830236400,1.2950000e-04,-1.2950000e-04,134.9522000,1.630000e-02,-1.630000e-02,0.3160,0.1290,-0.3160,7.98300,0.52400,-0.52400,2.2500e+01,2.300e+00,-2.300e+00,1.06,3.700e-01,-1.300e-01,1453.0,,,1052.42,1095.16,-300.98,11.60,2,q1_q17_dr25_tce,5086.00,129.00,-103.00,3.678,0.128,-0.208,2.2470,0.8060,-0.2690,0.8770,0.2580,-0.0300,286.693180,40.170109,11.994,12.692,10.525,9.970
8554498,K00005.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,4.780327581,8.5200000e-07,-8.5200000e-07,132.9740860,1.480000e-04,-1.480000e-04,0.9520,0.0010,-0.0020,2.02530,0.01390,-0.01390,9.6080e+02,3.900e+00,-3.900e+00,7.14,5.200e-01,-3.100e-01,1441.0,,,1020.05,223.43,-125.20,380.80,1,q1_q17_dr25_tce,5937.00,83.00,-65.00,4.012,0.030,-0.030,1.7870,0.1320,-0.0760,1.1970,0.1500,-0.0530,289.739720,44.647419,11.665,12.085,10.542,10.213
